Hisse,Tarih,close,%Deg,%Vol,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,PP,VolMov,rsi,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,A,S
MAKIM,09-05-2024,28.5,-4.87,-6.44,28.58,28.14,27.6,27.11,28.75,28.02,28.2,27.77,23.51,29.17,2431606.0,57.61,-,,,,,,,+_06-05-2024 09:00:00,+_19-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,4
UFUK,09-05-2024,585.0,0.78,-7.98,569.71,553.78,523.14,478.13,574.22,547.84,564.16,545.71,199.76,581.5,28273.33,77.74,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
TURSG,09-05-2024,69.25,3.59,5.07,66.95,66.13,64.83,62.84,67.28,65.88,66.4,65.61,41.54,68.68,4558311.0,77.11,,,,,,,,+_02-04-2024 09:00:00,+_02-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
MARKA,09-05-2024,100.0,-1.77,-60.1,100.34,99.67,99.94,101.03,100.74,99.62,98.86,98.42,60.96,100.0,362264.0,48.71,-,,,,,,,+_07-05-2024 09:00:00,-_16-04-2024 09:00:00,+,,-,,,-,,,-,,,,,1,4
ZOREN,09-05-2024,6.37,-0.47,-11.05,6.43,6.44,6.38,6.25,6.42,6.43,6.48,6.48,4.93,6.38,251972247.67,56.38,,,-,-,,,-,-_09-05-2024 09:00:00,+_20-03-2024 09:00:00,,,,,,+,,,-,,,,,1,4
ULUUN,09-05-2024,28.96,-0.34,28.21,29.17,29.14,28.97,28.76,29.15,29.11,29.25,29.18,29.14,29.29,1365867.67,52.33,,,-,,,,,+_08-04-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,,,-,,,,,1,2
VAKBN,09-05-2024,20.62,1.38,48.49,20.24,19.91,19.28,18.39,20.34,19.78,20.19,19.66,14.12,20.65,51799155.33,78.68,,,,,,,,+_26-03-2024 09:00:00,+_27-03-2024 09:00:00,,,,,,+,,-,,,,,,1,1
LIDFA,09-05-2024,8.59,-2.16,-66.9,8.9,8.94,8.92,8.83,8.86,8.94,8.98,8.98,7.2,8.67,11139739.67,47.04,,,,-,-,,-,-_09-05-2024 09:00:00,+_08-04-2024 09:00:00,-,,,,-,+,,,-,,-,,,1,7
UZERB,09-05-2024,729.0,-10.0,6.16,846.61,855.44,821.7,750.09,831.36,851.37,896.51,873.29,329.9,729.0,22238.67,51.8,,,,-,,,-,-_09-05-2024 09:00:00,+_29-01-2024 09:00:00,,,,,,+,,,-,,-,,,1,4
KRGYO,09-05-2024,25.4,0.47,17.17,25.18,25.0,24.8,24.68,25.24,24.95,25.02,24.85,28.68,25.47,703871.67,54.72,,,,,,,,+_03-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,,,,,,,1,0
KRONT,09-05-2024,25.32,0.08,22.89,25.14,24.96,24.67,24.31,25.2,24.9,24.99,24.86,18.23,25.38,1027264.67,57.84,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
YATAS,09-05-2024,36.0,-1.04,-22.4,35.66,34.91,33.82,32.65,35.89,34.67,35.32,34.16,31.45,36.08,2593465.33,72.8,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
KRDMA,09-05-2024,22.9,2.14,-20.09,22.44,22.04,21.47,20.91,22.56,21.91,22.31,21.67,20.85,22.65,2075455.0,71.28,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
KOZAL,09-05-2024,22.94,-1.55,-26.74,23.18,23.25,23.28,23.26,23.15,23.26,23.26,23.29,22.94,23.06,65235865.0,47.33,,,,,,-,,-_06-05-2024 09:00:00,-_09-05-2024 09:00:00,,,-,,,+,-,,-,-,,,,1,5
KRTEK,09-05-2024,42.14,0.77,-38.36,40.97,40.25,39.24,38.06,41.24,40.04,40.46,39.72,30.56,42.11,1212636.0,68.69,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
VERUS,09-05-2024,263.25,0.29,98.14,265.52,266.71,266.47,264.67,264.84,266.83,267.28,269.1,220.58,263.67,91686.33,49.85,,,,,,,,-_06-05-2024 09:00:00,+_16-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
KSTUR,09-05-2024,7300.0,-1.98,-26.56,7463.63,7608.57,7782.31,7803.76,7424.65,7653.92,7460.06,7767.83,3631.64,7349.17,1156.0,46.32,,,,,,,,-_25-04-2024 09:00:00,-_02-05-2024 09:00:00,,,,,,+,,,-,,,,,1,1
MEDTR,09-05-2024,30.6,0.59,-61.71,31.1,31.38,31.64,31.97,30.97,31.44,31.32,31.71,33.73,30.4,952340.0,40.45,,,,,,,,-_29-04-2024 09:00:00,-_26-04-2024 09:00:00,,,,,,-,,+,,,,,-,1,2
KTSKR,09-05-2024,83.65,-3.07,-54.33,81.8,79.8,77.54,75.44,82.61,79.26,80.17,77.81,66.9,84.5,2297182.67,69.77,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,-,,,,1,3
VERTU,09-05-2024,50.35,-2.42,-42.21,52.05,51.79,50.91,49.81,51.97,51.63,52.53,51.56,42.56,51.18,3019764.67,52.19,,,-,,,,,+_08-04-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,,,-,,,,,1,2
VBTYZ,09-05-2024,36.12,-0.88,-39.48,35.63,35.39,35.14,35.04,35.75,35.33,35.33,35.27,27.32,36.86,6596509.33,54.49,,,,,,,,+_07-05-2024 09:00:00,+_07-05-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
KUTPO,09-05-2024,100.6,-2.71,36.9,104.81,106.14,106.55,104.99,104.07,106.37,106.35,107.84,72.86,101.83,829744.33,47.24,,,,,,-,,-_07-05-2024 09:00:00,-_09-05-2024 09:00:00,,,,,,+,,,-,,,,,1,2
YGYO,09-05-2024,13.49,-5.53,235.78,12.75,11.8,10.53,9.22,13.06,11.51,12.34,10.88,4.62,14.19,15812793.33,84.09,,,,,,,,+_19-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
YKBNK,09-05-2024,31.86,1.01,19.31,31.55,31.44,31.16,30.5,31.6,31.39,31.5,31.38,21.33,31.9,148175680.33,60.87,,,,,,,,+_19-03-2024 09:00:00,+_19-03-2024 09:00:00,,,,,,+,,,,,,,,1,0
KUVVA,09-05-2024,46.3,-1.07,-20.31,46.52,46.35,45.94,45.45,46.54,46.27,46.63,46.22,45.21,46.45,47717.33,54.8,-,-,,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,-,,+,,-,-,,,,,1,6
KUYAS,09-05-2024,55.95,4.68,25.84,53.11,52.15,51.01,49.98,53.55,51.89,52.28,51.52,49.94,55.1,2800136.0,73.99,,,,,,,,+_17-04-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
KZBGY,09-05-2024,25.16,1.7,29.46,24.64,24.32,23.8,23.24,24.74,24.21,24.55,24.12,21.62,25.06,5080435.33,70.24,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
YUNSA,09-05-2024,103.7,-4.16,-18.57,99.26,94.67,89.58,85.11,101.03,93.43,96.12,89.63,73.61,106.1,5743185.0,74.75,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
KONYA,09-05-2024,10672.5,-9.99,31.45,11362.68,11431.16,11395.24,11229.82,11302.13,11433.52,11506.06,11507.54,7912.81,11068.33,46070.67,46.07,-,-,-,-,-,,-,-_09-05-2024 09:00:00,+_05-04-2024 09:00:00,-,,-,-,,+,,-,-,,,,-,1,12
VESTL,09-05-2024,102.8,-0.19,-41.87,98.49,95.91,93.24,90.68,99.59,95.26,96.41,93.12,68.72,103.73,22552369.33,66.69,,,,,,,,+_03-05-2024 09:00:00,+_02-05-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
KTLEV,09-05-2024,173.0,-5.62,36.96,179.41,176.42,170.03,160.91,179.73,175.16,180.01,173.68,82.53,177.43,2067972.0,61.17,-,-,,,,,,+_09-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,-,,+,,,-,,,,,1,4
MNDRS,09-05-2024,13.43,-1.9,-15.82,13.39,13.32,13.11,12.81,13.41,13.28,13.42,13.31,10.59,13.62,6843043.0,58.01,,,,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,-,,+,,-,-,,,,,1,3
MEGAP,09-05-2024,10.84,9.94,462.24,9.35,8.6,7.73,6.92,9.66,8.39,8.88,7.83,4.92,10.56,44536783.0,91.07,,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
PASEU,09-05-2024,67.0,-1.4,-39.38,66.86,66.32,65.3,64.01,67.03,66.12,66.51,66.05,61.77,67.3,1856810.67,57.84,,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,-,-,,+,,,-,,,,,1,3
SNKRN,09-05-2024,55.05,-3.25,-24.43,52.44,49.9,46.83,44.04,53.38,49.18,50.77,47.46,33.3,55.13,158130.0,69.89,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
SNICA,09-05-2024,35.3,-1.45,-15.9,35.63,36.09,36.57,36.79,35.51,36.22,35.51,36.91,33.75,35.43,3872429.67,45.47,-,,,,,,,-_29-04-2024 09:00:00,-_30-04-2024 09:00:00,,,-,,,-,,-,-,+,,,,1,5
SKYLP,09-05-2024,149.0,-3.43,-10.87,155.11,156.64,157.38,157.25,154.24,156.91,156.68,158.42,114.74,151.03,205122.67,43.9,,,,,,-,,-_07-05-2024 09:00:00,-_09-05-2024 09:00:00,,,,,,+,,,-,,,,,1,2
SEYKM,09-05-2024,8.7,-7.94,23.35,9.42,9.38,9.05,8.52,9.36,9.32,9.66,9.4,6.52,8.83,19679459.0,54.66,,,-,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,-,,,,,1,2
SEKUR,09-05-2024,14.08,0.57,-43.02,13.77,13.6,13.53,13.66,13.85,13.57,13.59,13.35,10.61,14.12,3599746.33,53.33,,,,,,+,,+_06-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,,,-,,,,,,,,1,1
OZRDN,09-05-2024,58.4,1.57,164.89,58.6,58.77,58.9,59.05,58.51,58.81,58.69,59.02,45.65,58.98,442180.33,48.34,,,,,,,,-_08-05-2024 09:00:00,-_08-05-2024 09:00:00,,,,,,-,,,,+,,,,1,1
OZSUB,09-05-2024,28.82,-3.68,5.19,29.91,30.35,30.71,30.95,29.71,30.45,30.16,30.97,27.02,28.75,928817.67,39.66,,,,,,,,-_30-04-2024 09:00:00,-_02-05-2024 09:00:00,,-,,,,-,,+,-,,,,-,1,4
SDTTR,09-05-2024,334.5,-1.69,-31.38,341.5,341.64,340.51,339.38,340.96,341.47,342.82,341.58,300.06,337.42,641544.67,47.36,,,,-,,,-,-_09-05-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,-,,,,,1,3
PAMEL,09-05-2024,141.7,-2.28,-26.78,142.22,141.38,140.1,138.93,142.44,141.1,142.12,140.46,155.17,142.4,356665.67,54.54,-,,,,,,,+_26-04-2024 09:00:00,+_26-04-2024 09:00:00,,,-,,,+,,-,-,-,,,,1,5
PAPIL,09-05-2024,133.9,-2.76,-0.05,139.03,141.14,142.75,142.58,138.13,141.64,140.07,143.78,85.76,135.4,884935.0,44.36,,,,,,,,-_29-04-2024 09:00:00,-_03-05-2024 09:00:00,,-,,,,+,,,-,-,,,,1,3
SARKY,09-05-2024,33.58,-0.94,15.44,34.09,34.1,33.88,33.47,34.02,34.07,34.31,34.21,31.19,33.75,1610050.67,51.68,,,,-,,,-,-_09-05-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,-,1,4
PARSN,09-05-2024,127.3,-2.38,-26.83,127.21,124.43,120.74,117.17,128.07,123.58,125.88,121.26,102.62,128.93,1010311.67,63.87,,,,,,,,+_02-05-2024 09:00:00,+_09-04-2024 09:00:00,,,-,,,+,,,-,,,,,1,2
PCILT,09-05-2024,14.25,-1.04,-25.07,14.2,14.07,13.86,13.7,14.24,14.02,14.19,13.95,12.92,14.35,2003028.0,57.09,,,,,,,,+_09-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
SNPAM,09-05-2024,117.9,-2.8,-11.23,114.1,110.27,105.63,101.31,115.52,109.17,111.38,106.55,79.77,118.3,114201.67,63.85,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
PENGD,09-05-2024,7.93,0.0,-64.04,7.99,8.03,7.98,7.82,7.96,8.03,8.09,8.15,7.09,7.97,7510506.33,53.0,,,,,,,,-_07-05-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,-,,,,,,1,1
PETKM,09-05-2024,20.02,0.6,16.25,20.2,20.29,20.35,20.48,20.15,20.31,20.37,20.41,19.92,20.06,79444887.0,42.64,,,,,,,,-_07-05-2024 09:00:00,-_07-05-2024 09:00:00,-,,,,,-,+,,,,,,,1,2
SAHOL,09-05-2024,96.35,0.78,35.07,94.93,93.87,92.25,90.12,95.29,93.53,94.53,92.96,68.86,95.4,25215806.33,70.4,,,,,,,,+_18-04-2024 09:00:00,+_21-03-2024 09:00:00,,,,,,+,,,,-,,,,1,1
SAFKR,09-05-2024,42.1,-5.39,124.26,42.97,42.65,42.16,41.57,43.04,42.55,42.75,42.3,32.93,43.01,1091730.33,52.21,-,-,-,,,,,+_03-05-2024 09:00:00,+_02-05-2024 09:00:00,,,-,-,-,+,,-,-,,,,,1,8
PKART,09-05-2024,97.0,-1.87,94.84,99.6,99.4,97.19,93.2,99.25,99.06,101.23,100.12,54.85,98.83,434910.67,56.32,,,-,,,,,+_15-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,,,+,,,-,,-,,,1,3
RTALB,09-05-2024,13.25,1.15,16.15,13.04,12.96,12.85,12.78,13.07,12.93,12.96,12.91,12.86,13.26,4193319.0,56.77,,,,,,,,+_03-05-2024 09:00:00,+_18-04-2024 09:00:00,,,,,,+,,-,,,,,,1,1
RODRG,09-05-2024,140.0,-2.3,-60.6,132.69,126.54,119.41,112.4,135.11,124.85,128.49,120.23,74.51,138.63,417841.67,72.44,,,,,,,,+_09-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
PNSUT,09-05-2024,90.65,-0.22,117.9,92.56,92.74,92.08,90.89,92.23,92.66,93.77,92.97,77.78,92.38,1230203.0,50.8,,,,-,,,-,-_09-05-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,,1,3
RNPOL,09-05-2024,35.3,0.46,16.3,35.45,35.52,35.68,36.12,35.42,35.54,35.55,35.47,32.25,35.21,649254.0,42.39,,,,,,,,-_08-05-2024 09:00:00,-_12-03-2024 09:00:00,,,,,,-,,+,,,,,,1,1
PRDGS,09-05-2024,7.03,-0.42,-38.92,6.94,6.88,6.8,6.73,6.97,6.86,6.89,6.83,6.93,7.04,4212273.67,58.89,,,,,,,,+_18-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
PRKAB,09-05-2024,41.76,-5.86,-45.87,41.41,40.36,39.19,38.23,41.81,40.07,40.61,39.24,34.03,43.0,5261751.0,62.57,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,,,+,,,-,,,,,1,2
QUAGR,09-05-2024,4.48,-3.24,59.07,4.5,4.44,4.35,4.27,4.51,4.42,4.48,4.37,5.23,4.57,83241182.33,58.98,-,,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,4
OYAKC,09-05-2024,60.0,-0.17,-11.91,60.68,60.6,60.25,60.03,60.61,60.53,61.05,60.53,58.53,59.75,7892754.33,49.51,,,,,,,,+_24-04-2024 09:00:00,+_26-04-2024 09:00:00,,,,,,-,,+,-,,,,-,1,3
SOKE,09-05-2024,16.84,0.36,-4.52,16.99,17.03,16.99,16.98,16.95,17.03,17.08,17.13,17.7,16.86,1980669.67,47.22,,,,,-,,,-_08-05-2024 09:00:00,+_24-04-2024 09:00:00,-,,,,,+,,,,,,,,1,2
TUPRS,09-05-2024,189.1,-1.87,25.48,194.19,194.52,193.1,189.79,193.59,194.35,196.19,195.05,146.29,190.47,21753115.33,52.08,,,,-,,,-,-_09-05-2024 09:00:00,+_26-01-2024 09:00:00,,,,,,+,,,-,,,,,1,3
NATEN,09-05-2024,53.85,-2.09,2.73,54.86,54.94,54.57,53.98,54.72,54.89,55.19,55.32,48.82,54.27,1843757.0,50.34,,,-,-,,,-,-_09-05-2024 09:00:00,+_22-04-2024 09:00:00,-,,,,,+,,,-,,,,,1,5
TUKAS,09-05-2024,7.93,0.38,-18.73,8.13,8.24,8.29,8.3,8.07,8.26,8.29,8.38,7.76,7.92,23944214.0,42.25,,,,,,,,-_07-05-2024 09:00:00,-_08-05-2024 09:00:00,,,,,,-,,+,,,,,,1,1
MEPET,09-05-2024,12.88,0.16,-40.76,12.99,12.99,12.92,12.81,12.98,12.98,13.07,12.98,9.43,12.89,2082287.33,51.33,,,,,,,,+_02-05-2024 09:00:00,+_30-04-2024 09:00:00,,,,,,+,,,,,-,,,1,1
MERIT,09-05-2024,124.0,-4.47,-19.35,127.2,126.74,124.96,121.84,127.09,126.44,127.69,126.64,83.13,125.57,337523.67,55.06,-,-,-,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,-,-,,+,,,-,-,-,,,1,8
MERKO,09-05-2024,14.54,-0.27,-40.22,14.68,14.7,14.63,14.45,14.65,14.69,14.75,14.76,10.68,14.56,1726532.0,52.77,,,,-,,,,-_08-05-2024 09:00:00,+_01-04-2024 09:00:00,-,,,,,+,,,-,,,,,1,3
METUR,09-05-2024,15.18,-3.13,17.22,15.75,15.69,15.16,14.17,15.69,15.61,16.06,15.88,8.09,15.47,7444714.0,58.87,,,,,,,,+_08-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,-,,-,,,1,2
TSPOR,09-05-2024,1.95,-2.5,-43.35,1.99,1.98,1.94,1.87,1.98,1.97,2.01,2.0,1.72,1.98,81172665.67,60.61,,-,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,,1,2
KLNMA,09-05-2024,20.8,-4.76,-57.13,19.86,18.99,18.13,17.45,20.22,18.78,19.13,18.04,13.9,20.99,774234.67,68.83,,,,,,,,+_02-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
TSKB,09-05-2024,10.39,0.19,-23.99,10.19,10.08,9.94,9.73,10.24,10.05,10.11,9.99,7.58,10.38,32147842.33,64.59,,,,,,,,+_01-04-2024 09:00:00,+_12-03-2024 09:00:00,,,,,,+,,,,,,,,1,0
TRILC,09-05-2024,27.4,2.47,-3.86,26.08,25.35,24.24,22.7,26.35,25.12,25.67,24.8,14.38,27.06,11497982.67,88.56,,,,,,,,+_07-03-2024 09:00:00,+_07-03-2024 09:00:00,,,,,,+,,,,,,,,1,0
TRGYO,09-05-2024,47.12,0.3,-70.36,46.49,46.24,45.79,44.96,46.6,46.16,46.27,46.15,33.46,47.09,3441097.0,61.89,,,,,,,,+_05-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
TMSN,09-05-2024,159.4,-1.12,-8.51,163.85,165.62,166.46,165.21,163.0,165.96,165.22,168.24,113.42,160.07,2980188.67,46.95,,,,,,-,,-_30-04-2024 09:00:00,-_09-05-2024 09:00:00,,,,,,+,,,-,,,,,1,2
TLMAN,09-05-2024,135.1,0.0,-46.76,135.77,135.35,134.27,132.24,135.78,135.16,135.82,134.98,98.07,135.87,834428.33,53.66,,,,,,,,+_02-05-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,-,,-,,,,1,2
THYAO,09-05-2024,325.25,-0.76,0.16,326.02,324.06,320.03,314.08,326.38,323.27,326.41,322.44,251.64,325.83,27234008.67,65.94,-,,,,,,,+_19-04-2024 09:00:00,+_20-03-2024 09:00:00,,,-,,,+,,,-,-,,,,1,4
SOKM,09-05-2024,64.1,2.31,-4.57,62.27,61.45,60.81,60.69,62.64,61.26,61.66,60.31,55.62,63.73,10330773.33,61.66,,,,,,,,+_02-05-2024 09:00:00,+_06-05-2024 09:00:00,,,,,,+,,,,,,,,1,0
NTGAZ,09-05-2024,17.6,-3.03,-0.75,18.75,19.03,19.01,18.74,18.56,19.06,19.22,19.43,17.02,17.95,3485332.0,45.05,,,,,-,,,-_08-05-2024 09:00:00,+_16-04-2024 09:00:00,-,,,,,+,,,-,,,,-,1,4
TGSAS,09-05-2024,83.5,-4.9,48.31,86.73,85.99,83.47,79.47,86.6,85.54,87.72,85.69,43.64,84.48,305106.33,57.33,,-,,,,,,+_15-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,-,,+,,,-,,,,,1,3
TEZOL,09-05-2024,23.86,-1.73,-16.15,23.57,23.32,23.03,22.77,23.67,23.25,23.41,23.06,19.52,24.07,6523476.67,58.3,,,,,,,,+_26-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
TERA,09-05-2024,50.8,3.93,55.15,47.32,45.85,44.38,43.12,48.0,45.48,45.96,44.44,37.02,50.35,738846.33,77.23,,,,,,,,+_30-04-2024 09:00:00,+_16-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
ODINE,09-05-2024,81.9,0.86,35.47,82.22,82.68,82.25,80.26,82.03,82.71,82.38,84.01,73.49,80.83,2265805.0,53.21,,,,,-,,,-_03-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,,,,,+,,,,,,1,1
TEKTU,09-05-2024,4.69,9.84,-35.19,4.28,4.13,3.97,3.83,4.35,4.09,4.15,4.0,3.49,4.61,19428358.67,79.38,,,,,,,,+_08-04-2024 09:00:00,+_22-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
TCELL,09-05-2024,83.8,-0.24,15.76,83.21,82.27,80.67,78.37,83.48,81.95,82.87,81.54,60.04,84.08,24650883.67,77.32,,,,,,,,+_19-03-2024 09:00:00,+_21-03-2024 09:00:00,,,,,,+,,,-,,,,,1,1
ORGE,09-05-2024,76.3,-2.8,-41.75,76.28,75.26,74.11,73.23,76.64,74.98,75.54,74.12,59.15,76.85,3490945.33,56.64,,,,,,,,+_02-05-2024 09:00:00,+_02-05-2024 09:00:00,,,-,,,+,,,-,-,,,,1,3
TATGD,09-05-2024,26.14,-1.21,16.27,26.6,26.75,26.8,26.96,26.52,26.77,26.78,26.98,31.2,26.29,1545864.33,42.22,,,,,,,,-_07-05-2024 09:00:00,-_07-05-2024 09:00:00,,,,,,+,,,-,,,,,1,1
TATEN,09-05-2024,32.66,-0.24,-3.91,33.04,33.09,33.07,33.15,32.98,33.09,33.17,33.15,41.74,32.64,2864086.0,46.93,,,,-,-,-,-,-_09-05-2024 09:00:00,-_09-05-2024 09:00:00,,,,,,,,+,-,,,,-,1,6
SUWEN,09-05-2024,22.18,-0.72,-74.14,21.34,21.02,20.81,20.72,21.52,20.95,20.9,20.7,19.81,22.12,4127521.33,61.9,,,,,,,,+_07-05-2024 09:00:00,+_08-05-2024 09:00:00,,,,,,+,,,-,,,,,1,1
SONME,09-05-2024,110.7,-7.75,-6.94,111.31,108.66,104.19,98.79,112.01,107.73,110.85,106.52,67.51,114.47,183973.0,64.89,-,,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,4
KLRHO,09-05-2024,42.34,0.76,-10.01,43.13,43.39,43.52,43.86,42.96,43.43,43.58,43.63,36.11,42.31,461838.0,42.23,,,,,,,,-_08-05-2024 09:00:00,-_08-05-2024 09:00:00,-,,,,,-,,+,,,,,,1,2
ZRGYO,09-05-2024,7.09,-1.66,-4.97,7.28,7.26,7.16,7.01,7.27,7.24,7.34,7.23,5.93,7.17,3255730.67,53.05,,,-,,,,,+_04-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,,1,2
KLMSN,09-05-2024,35.2,-9.97,162.11,37.46,36.95,35.93,34.81,37.46,36.74,37.68,36.26,27.71,36.6,2528058.67,52.63,-,-,-,,,,,+_08-04-2024 09:00:00,+_15-04-2024 09:00:00,,,-,-,,+,,,-,-,,,,1,7
GESAN,09-05-2024,72.7,-0.68,11.8,73.79,73.82,73.45,72.89,73.67,73.77,74.15,73.89,74.74,73.12,3293057.33,50.04,,,,-,,,-,-_09-05-2024 09:00:00,+_19-04-2024 09:00:00,,,,,,+,,,-,,,,,1,3
ESCOM,09-05-2024,93.8,-2.39,-59.29,93.52,91.5,88.43,85.37,94.04,90.81,93.39,89.25,59.65,93.97,1052546.33,63.1,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,3
ASELS,09-05-2024,63.4,1.6,34.87,62.48,61.9,61.02,59.98,62.66,61.71,62.34,61.35,47.47,63.27,47467039.67,66.04,,,,,,,,+_05-04-2024 09:00:00,+_08-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
ERCB,09-05-2024,157.6,-3.73,-38.4,154.29,151.57,149.95,150.51,155.63,151.02,151.17,148.29,138.27,159.87,1893518.0,55.23,,,,,,,,+_07-05-2024 09:00:00,+_08-05-2024 09:00:00,,,,,,+,,-,-,,,,,1,2
ASTOR,09-05-2024,108.6,0.09,-26.52,107.02,104.99,102.69,101.22,107.73,104.42,105.85,102.62,99.85,108.9,18566996.0,63.47,,,,,,,,+_02-05-2024 09:00:00,+_03-05-2024 09:00:00,,,,,,+,,,,,,,,1,0
ATATP,09-05-2024,138.7,-5.45,-44.24,144.94,145.78,144.38,140.52,144.21,145.71,146.15,148.19,95.53,141.97,1297115.0,50.34,,,-,-,,,-,-_09-05-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,,1,4
ENKAI,09-05-2024,39.16,-0.2,-50.08,38.84,38.54,38.04,37.5,38.93,38.43,38.79,38.31,34.7,39.15,20349731.33,62.84,,,,,,,,+_22-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,,-,,,,,1,1
ENERY,09-05-2024,168.0,1.2,33.61,168.71,169.02,168.85,167.65,168.51,169.04,169.02,169.48,152.56,167.8,634367.33,51.76,,,,,-,,,-_08-05-2024 09:00:00,+_09-05-2024 09:00:00,,,,,,,,+,,,,,,1,1
EMNIS,09-05-2024,425.75,9.94,157.27,394.73,383.5,363.33,335.79,398.29,379.45,393.56,377.07,153.29,417.25,18088.67,70.46,,,,,,,,+_18-04-2024 09:00:00,+_05-04-2024 09:00:00,,,,,,+,,,,,,,,1,0
ATEKS,09-05-2024,163.3,-4.73,-27.9,163.1,161.08,158.59,156.06,163.9,160.51,160.95,159.47,121.3,166.3,150646.67,55.76,,,,,,,,+_06-05-2024 09:00:00,+_09-04-2024 09:00:00,,,-,,,+,,-,-,,,,,1,3
