Tarih,Hisse,open,high,low,close,volume,5_EMA,8_EMA,13_EMA,21_EMA,4_EMA,9_EMA,9_WMA,15_WMA,200_EMA,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,rsi,sma14,Rsi/Sma,TK,KJ,SPA,SPB,CS,PP,R1,S1,R2,S2,VolMov,FISHERT_9_1,FISHERTs_9_1,FSignal,%Deg,%Vol,S_Ort5UA,S_Ort8UA,S_Ort13UA,Kes_5_8,Kes_5_13,Kes_5_21,S_OrtKes,S_W_OrtKes,S_TkKjKes,S_OrtUA,S_TKUA,S_SPBUA,S_CSPUA,S_200UA,S_PPUA,S_VolUA,Macd_K,Rsi_K,DI_K,K_C5,K_C8,K_C13,K_58,K_513,K_521,K_Ort,Ema_4X9,Ema_5X21,K_W_Ort,K_TkKj,Ort,Tk,Spb,Chk,200,Pvt,Vl,Fh,Macd,Rsi,DI,EMA_4,WMA_4,HMA_4,EMA_5,WMA_5,HMA_5,EMA_8,WMA_8,HMA_8,EMA_9,WMA_9,HMA_9,EMA_13,WMA_13,HMA_13,EMA_15,WMA_15,HMA_15,EMA_21,WMA_21,HMA_21,EMA_34,WMA_34,HMA_34,EMA_55,WMA_55,HMA_55,EMA_89,WMA_89,HMA_89,EMA_100,WMA_100,HMA_100,EMA_200,WMA_200,HMA_200,EMA_4x9,WMA_4x9,HMA_4x9,EMA_5x21,WMA_5x21,HMA_5x21,EMA_9x15,WMA_9x15,HMA_9x15,RSI,position,Entry,Exit,EMA_4x9_Tarih,EMA_4x9_Id,EMA_4x9_Close,EMA_4x9_High,EMA_4x9_Degisim(%),EMA_4x9_EnYuksekDegisim(%),EMA_4x9_kacgunOnce,WMA_4x9_Tarih,WMA_4x9_Id,WMA_4x9_Close,WMA_4x9_High,WMA_4x9_Degisim(%),WMA_4x9_EnYuksekDegisim(%),WMA_4x9_kacgunOnce,HMA_4x9_Tarih,HMA_4x9_Id,HMA_4x9_Close,HMA_4x9_High,HMA_4x9_Degisim(%),HMA_4x9_EnYuksekDegisim(%),HMA_4x9_kacgunOnce,EMA_5x21_Tarih,EMA_5x21_Id,EMA_5x21_Close,EMA_5x21_High,EMA_5x21_Degisim(%),EMA_5x21_EnYuksekDegisim(%),EMA_5x21_kacgunOnce,WMA_5x21_Tarih,WMA_5x21_Id,WMA_5x21_Close,WMA_5x21_High,WMA_5x21_Degisim(%),WMA_5x21_EnYuksekDegisim(%),WMA_5x21_kacgunOnce,HMA_5x21_Tarih,HMA_5x21_Id,HMA_5x21_Close,HMA_5x21_High,HMA_5x21_Degisim(%),HMA_5x21_EnYuksekDegisim(%),HMA_5x21_kacgunOnce,EMA_9x15_Tarih,EMA_9x15_Id,EMA_9x15_Close,EMA_9x15_High,EMA_9x15_Degisim(%),EMA_9x15_EnYuksekDegisim(%),EMA_9x15_kacgunOnce,WMA_9x15_Tarih,WMA_9x15_Id,WMA_9x15_Close,WMA_9x15_High,WMA_9x15_Degisim(%),WMA_9x15_EnYuksekDegisim(%),WMA_9x15_kacgunOnce,HMA_9x15_Tarih,HMA_9x15_Id,HMA_9x15_Close,HMA_9x15_High,HMA_9x15_Degisim(%),HMA_9x15_EnYuksekDegisim(%),HMA_9x15_kacgunOnce,A,S,Ort_Sira,Ort_Destek_Direnc,rsi_uyumsuzluk
07-05-2024,AVOD,3.71,3.72,3.6,3.61,4677522.0,3.64,3.61,3.58,3.54,3.64,3.61,3.63,3.59,3.5,0.05,0.03,0.02,21.84,29.3,17.53,54.08,53.48,+,3.66,3.49,3.63,3.58,3.49,3.64,3.69,3.57,3.76,3.52,12129169.0,2.11,2.71,2,-2.43,-63.05,2,2,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,-,-,,,,,,+_19-04-2024 09:00:00,+_22-04-2024 09:00:00,,,-,-,,+,,,-,-,,,,3.64,3.67,3.66,3.64,3.66,3.67,3.61,3.64,3.71,3.61,3.63,3.71,3.58,3.6,3.7,3.56,3.59,3.7,3.54,3.55,3.69,3.53,3.5,3.62,3.52,3.51,3.46,3.5,3.55,3.42,3.5,3.54,,,,,,,-,,,-,,,,54.1,0,False,False,+_19-04-2024 09:00,90,3.42,3.83,5.56,11.99,10,+_22-04-2024 09:00,91,3.52,3.83,2.56,8.81,9,-_07-05-2024 09:00,100,3.61,3.72,0.0,3.05,0,+_22-04-2024 09:00,91,3.52,3.83,2.56,8.81,9,+_09-04-2024 09:00,85,3.51,3.83,2.85,9.12,15,-_07-05-2024 09:00,100,3.61,3.72,0.0,3.05,0,+_22-04-2024 09:00,91,3.52,3.83,2.56,8.81,9,+_15-04-2024 09:00,86,3.54,3.83,1.98,8.19,14,+_06-05-2024 09:00,99,3.7,3.83,-2.43,3.51,1,1,6,89_100_55_34_21_13 < BIST:AVOD:3.61 < 5,3.5_3.52_3.53_3.54_3.58 < BIST:AVOD:3.61 < 3.64,
07-05-2024,ATATP,157.9,157.9,147.8,148.6,1093036.0,149.9,148.89,145.6,140.42,150.06,148.35,149.69,149.88,94.78,8.21,0.57,7.63,33.67,29.54,12.85,57.4,64.22,-,155.55,134.45,123.82,137.7,115.2,151.43,155.07,144.97,161.53,141.33,1473536.0,-0.27,-0.16,0,-6.25,-50.66,2,2,0,0,0,0,0,2,0,2,2,0,1,0,2,2,0,0,0,-,-,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,-,,-,-,,+,,-,-,,,,,150.06,150.23,154.9,149.9,149.43,155.54,148.89,149.38,150.63,148.35,149.69,148.62,145.6,150.48,147.57,144.16,149.88,148.79,140.42,145.64,156.36,135.64,135.62,160.92,132.07,131.11,144.4,128.61,131.69,127.97,127.71,130.94,,,,,,+,,,,,,-,,57.39,0,False,False,+_08-04-2024 09:00,84,120.7,169.3,23.12,40.27,16,+_07-05-2024 09:00,100,148.6,157.9,0.0,6.26,0,+_06-05-2024 09:00,99,158.5,158.5,-6.25,0.0,1,+_09-04-2024 09:00,85,126.7,169.3,17.28,33.62,15,+_08-04-2024 09:00,84,120.7,169.3,23.12,40.27,16,-_26-04-2024 09:00,94,152.7,163.0,-2.69,6.75,6,+_09-04-2024 09:00,85,126.7,169.3,17.28,33.62,15,-_07-05-2024 09:00,100,148.6,157.9,0.0,6.26,0,-_25-04-2024 09:00,93,153.0,169.3,-2.88,10.65,7,1,7,100_89_55_34_21_13 < BIST:ATATP:148.6 < 8_5,127.71_128.61_132.07_135.64_140.42_145.6 < BIST:ATATP:148.6 < 148.89_149.9,
07-05-2024,AVTUR,13.95,14.12,13.28,13.41,556290.0,13.55,13.44,13.15,12.71,13.57,13.38,13.58,13.4,8.81,0.73,0.04,0.7,34.81,30.64,10.72,57.5,61.2,-,13.56,12.2,11.51,10.74,11.0,13.6,13.93,13.09,14.44,12.76,1058115.33,1.32,1.38,2,-3.53,-63.97,2,2,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,0,-,-,,,,,,+_03-04-2024 09:00:00,+_03-04-2024 09:00:00,,,-,-,,+,,,-,-,,,,13.57,13.62,13.66,13.55,13.59,13.69,13.44,13.6,13.67,13.38,13.58,13.68,13.15,13.48,13.76,13.03,13.4,13.86,12.71,13.08,14.07,12.16,12.45,14.01,11.53,11.9,13.24,10.87,11.21,12.78,10.72,11.01,,,,,,,-,,,,,,,57.5,0,False,False,+_03-04-2024 09:00,81,11.2,14.81,19.73,32.23,19,+_03-04-2024 09:00,81,11.2,14.81,19.73,32.23,19,-_07-05-2024 09:00,100,13.41,14.12,0.0,5.29,0,+_03-04-2024 09:00,81,11.2,14.81,19.73,32.23,19,+_05-04-2024 09:00,83,11.05,14.81,21.36,34.03,17,-_30-04-2024 09:00,96,13.1,14.8,2.37,12.98,4,+_05-04-2024 09:00,83,11.05,14.81,21.36,34.03,17,+_08-04-2024 09:00,84,11.12,14.81,20.59,33.18,16,-_24-04-2024 09:00,92,12.36,14.81,8.5,19.82,8,1,6,100_89_55_34_21_13 < BIST:AVTUR:13.41 < 8_5,10.72_10.87_11.53_12.16_12.71_13.15 < BIST:AVTUR:13.41 < 13.44_13.55,
07-05-2024,ATAGY,14.45,14.45,14.0,14.19,60528.0,14.39,14.31,14.05,13.69,14.39,14.26,14.46,14.29,10.07,0.6,0.06,0.54,24.11,23.7,16.7,56.42,59.09,-,14.42,12.66,13.01,12.38,12.71,14.21,14.43,13.98,14.66,13.76,264700.0,1.14,1.91,0,-1.8,-83.56,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,,-,,,,,,+_09-04-2024 09:00:00,+_15-04-2024 09:00:00,,,,-,,+,,,-,,,,,14.39,14.42,14.24,14.39,14.44,14.24,14.31,14.45,14.46,14.26,14.46,14.49,14.05,14.38,14.61,13.95,14.29,14.71,13.69,13.97,15.07,13.24,13.39,14.9,12.65,13.17,13.76,11.9,12.47,13.9,11.71,12.22,,,,,,-,,,,,,,,56.42,0,False,False,+_09-04-2024 09:00,85,13.0,15.12,9.15,16.31,15,-_07-05-2024 09:00,100,14.19,14.45,0.0,1.83,0,-_06-05-2024 09:00,99,14.45,14.73,-1.8,1.94,1,+_15-04-2024 09:00,86,14.18,15.12,0.07,6.63,14,+_09-04-2024 09:00,85,13.0,15.12,9.15,16.31,15,-_29-04-2024 09:00,95,14.23,15.1,-0.28,6.11,5,+_15-04-2024 09:00,86,14.18,15.12,0.07,6.63,14,+_15-04-2024 09:00,86,14.18,15.12,0.07,6.63,14,-_30-04-2024 09:00,96,14.17,15.1,0.14,6.56,4,1,3,100_89_55_34_21_13 < BIST:ATAGY:14.19 < 8_5,11.71_11.9_12.65_13.24_13.69_14.05 < BIST:ATAGY:14.19 < 14.31_14.39,
07-05-2024,XU100,10282.75,10313.22,10214.0,10215.87,1036085937.0,10177.91,10093.93,9960.99,9788.52,10202.89,10066.02,10149.6,10010.37,8061.16,284.45,41.64,242.81,41.93,40.81,9.8,70.71,66.45,+,9995.07,9537.34,9044.32,8612.68,9048.81,10247.7,10281.39,10182.17,10346.92,10148.48,2335229238.0,3.82,3.42,0,-0.5,-63.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,,,,,,,,+_28-03-2024 09:00:00,+_29-03-2024 09:00:00,,,,,,+,,-,-,,,,,10202.89,10242.72,10250.28,10177.91,10229.43,10265.81,10093.93,10174.46,10320.44,10066.02,10149.6,10348.56,9960.99,10052.5,10370.67,9913.22,10010.37,10360.58,9788.51,9914.05,10271.91,9582.62,9692.58,10192.93,9329.81,9483.68,9979.55,9023.51,9256.34,9743.55,8945.03,9161.97,,,,,,,,,,-,,,-,70.73,0,False,False,+_28-03-2024 09:00,77,9079.9697,10325.68,12.51,13.72,23,+_24-04-2024 09:00,92,9722.0898,10325.68,5.08,6.21,8,-_02-05-2024 09:00,97,10208.65,10325.68,0.07,1.15,3,+_29-03-2024 09:00,78,9142.4004,10325.68,11.74,12.94,22,+_29-03-2024 09:00,78,9142.4004,10325.68,11.74,12.94,22,-_07-05-2024 09:00,100,10215.87,10313.22,0.0,0.95,0,+_29-03-2024 09:00,78,9142.4004,10325.68,11.74,12.94,22,+_28-03-2024 09:00,77,9079.9697,10325.68,12.51,13.72,23,-_07-05-2024 09:00,100,10215.87,10313.22,0.0,0.95,0,1,2,100_89_55_34_21_13_8_5 < BIST:XU100:10215.87,10093.93_10177.91_8945.03_9023.51_9329.81_9582.62_9788.51_9960.99 < BIST:XU100:10215.87,
07-05-2024,BAGFS,25.56,26.42,25.56,25.7,1101254.0,25.38,25.12,24.8,24.64,25.48,25.04,25.21,24.9,28.64,0.14,0.36,-0.21,21.41,28.22,15.49,55.83,50.12,+,25.16,23.68,26.5,27.86,25.0,25.89,26.23,25.37,26.75,25.03,2350401.33,1.53,1.16,0,0.63,-54.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_19-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,,,+,,,,,,,,25.48,25.66,25.81,25.38,25.52,25.95,25.12,25.25,25.97,25.04,25.21,25.87,24.8,25.04,25.59,24.72,24.9,25.6,24.64,24.5,25.73,24.92,24.19,24.94,25.82,24.81,23.21,27.42,25.84,22.8,27.9,26.17,,,,,,,-,,,,,,,55.83,0,False,False,+_19-04-2024 09:00,90,24.799999,26.42,3.63,6.53,10,+_03-05-2024 09:00,98,26.299999,26.42,-2.28,0.46,2,-_07-05-2024 09:00,100,25.7,26.42,0.0,2.8,0,+_24-04-2024 09:00,92,25.42,26.42,1.1,3.93,8,+_19-04-2024 09:00,90,24.799999,26.42,3.63,6.53,10,+_03-05-2024 09:00,98,26.299999,26.42,-2.28,0.46,2,+_24-04-2024 09:00,92,25.42,26.42,1.1,3.93,8,+_19-04-2024 09:00,90,24.799999,26.42,3.63,6.53,10,+_06-05-2024 09:00,99,25.540001,26.42,0.63,3.45,1,1,0,21_13_34_8_5 < BIST:BAGFS:25.7 < 55_89_100,24.64_24.8_24.92_25.12_25.38 < BIST:BAGFS:25.7 < 25.82_27.42_27.9,
07-05-2024,BIMAS,417.5,418.5,413.75,414.0,616197.0,408.12,402.12,395.82,390.42,410.52,400.55,403.74,394.86,313.53,8.5,4.19,4.31,21.06,31.3,13.44,65.54,54.9,+,393.88,382.0,378.75,365.0,359.0,415.42,417.08,412.33,420.17,410.67,2529161.0,1.89,1.42,0,-0.84,-78.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,,,,,,,,+_29-04-2024 09:00:00,+_29-04-2024 09:00:00,,,,,,+,,-,-,,,,,410.52,414.68,418.18,408.12,412.42,420.68,402.12,405.94,422.97,400.55,403.74,423.57,395.82,396.75,419.9,394.1,394.86,416.77,390.42,392.51,402.95,385.7,386.1,396.27,379.51,383.77,386.79,369.9,380.6,383.68,367.13,377.46,,,,,,,-,,,,,,,65.54,0,False,False,+_29-04-2024 09:00,95,387.75,421.75,6.77,8.77,5,+_26-04-2024 09:00,94,386.5,421.75,7.12,9.12,6,-_07-05-2024 09:00,100,414.0,418.5,0.0,1.09,0,+_29-04-2024 09:00,95,387.75,421.75,6.77,8.77,5,+_29-04-2024 09:00,95,387.75,421.75,6.77,8.77,5,+_26-04-2024 09:00,94,386.5,421.75,7.12,9.12,6,+_29-04-2024 09:00,95,387.75,421.75,6.77,8.77,5,+_02-05-2024 09:00,97,403.75,421.75,2.54,4.46,3,+_26-04-2024 09:00,94,386.5,421.75,7.12,9.12,6,1,2,100_89_55_34_21_13_8_5 < BIST:BIMAS:414.0,367.13_369.9_379.51_385.7_390.42_395.82_402.12_408.12 < BIST:BIMAS:414.0,
07-05-2024,BRKSN,44.1,44.1,42.4,43.4,298878.0,43.73,44.22,44.81,45.22,43.58,44.37,43.89,44.81,31.3,-0.53,-0.52,-0.01,15.66,16.86,21.63,44.88,49.24,-,45.52,46.71,48.23,41.21,56.0,43.3,44.2,42.5,45.0,41.6,680248.67,-2.76,-2.49,0,0.05,-63.97,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,,,,-_25-04-2024 09:00:00,-_26-04-2024 09:00:00,,,,,,-,,+,,,,,,43.58,43.39,43.3,43.73,43.41,43.25,44.22,43.72,42.97,44.37,43.89,42.75,44.81,44.48,42.52,44.96,44.81,42.46,45.22,45.39,43.26,44.99,45.65,45.3,43.41,45.88,45.56,40.34,43.71,48.97,39.45,42.64,,,,,,,,,,,,,+,44.88,0,False,False,-_25-04-2024 09:00,93,46.279999,48.16,-6.22,4.06,7,-_19-04-2024 09:00,90,45.200001,48.880001,-3.98,8.14,10,+_03-05-2024 09:00,98,43.040001,44.720001,0.84,3.9,2,-_26-04-2024 09:00,94,45.0,46.34,-3.56,2.98,6,-_26-04-2024 09:00,94,45.0,46.34,-3.56,2.98,6,-_18-04-2024 09:00,89,47.400002,48.880001,-8.44,3.12,11,-_29-04-2024 09:00,95,45.0,45.400002,-3.56,0.89,5,-_26-04-2024 09:00,94,45.0,46.34,-3.56,2.98,6,+_07-05-2024 09:00,100,43.4,44.1,0.0,1.61,0,1,1,100_89 < BIST:BRKSN:43.4 < 55_5_8_13_34_21,39.45_40.34 < BIST:BRKSN:43.4 < 43.41_43.73_44.22_44.81_44.99_45.22,
07-05-2024,BRKO,7.48,7.48,7.48,7.48,1489969.0,6.66,6.33,5.94,5.54,6.8,6.24,6.42,6.02,4.38,0.64,0.21,0.44,37.89,64.05,9.57,82.48,69.35,+,6.29,5.62,4.32,4.01,3.9,7.48,7.48,7.48,7.48,7.48,1281845.0,3.34,2.96,0,10.0,-6.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,+_02-04-2024 09:00:00,+_03-04-2024 09:00:00,,,,,,+,,,,,,,,6.8,6.9,7.32,6.66,6.78,7.42,6.33,6.51,7.1,6.24,6.42,7.03,5.94,6.14,6.95,5.82,6.02,6.88,5.54,5.73,6.6,5.15,5.27,6.21,4.8,4.93,5.63,4.53,4.57,5.24,4.47,4.49,,,,,,,+,,,,,,,82.48,0,False,False,+_02-04-2024 09:00,80,4.4,7.48,70.0,70.0,20,+_01-04-2024 09:00,79,4.04,7.48,85.15,85.15,21,+_07-05-2024 09:00,100,7.48,7.48,0.0,0.0,0,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_29-04-2024 09:00,95,6.03,7.48,24.05,24.05,5,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_03-04-2024 09:00,81,4.34,7.48,72.35,72.35,19,+_29-04-2024 09:00,95,6.03,7.48,24.05,24.05,5,1,0,100_89_55_34_21_13_8_5 < BIST:BRKO:7.48,4.47_4.53_4.8_5.15_5.54_5.94_6.33_6.66 < BIST:BRKO:7.48,
07-05-2024,BRISA,130.0,130.7,124.9,125.3,357222.0,126.45,126.13,125.76,125.35,126.55,126.04,126.03,125.84,95.42,0.83,0.09,0.75,19.3,22.89,15.14,50.46,51.96,-,125.45,124.1,132.6,118.4,129.5,126.97,129.03,123.23,132.77,121.17,618664.67,0.68,0.37,0,-3.24,-60.61,2,2,2,0,0,0,0,1,0,2,2,0,2,0,2,2,0,0,0,-,-,-,,,,,+_30-04-2024 09:00:00,+_30-04-2024 09:00:00,+,,-,-,,-,,-,-,,,,,126.55,126.96,127.41,126.45,126.92,127.5,126.13,126.33,128.14,126.04,126.03,128.46,125.76,125.77,127.75,125.66,125.84,126.96,125.35,125.65,125.75,124.04,125.01,126.58,120.23,125.64,124.15,113.72,120.3,131.68,111.91,117.87,,,,,,,,,,,,+,,50.46,0,False,False,+_30-04-2024 09:00,96,126.1,132.0,-0.63,4.68,4,+_30-04-2024 09:00,96,126.1,132.0,-0.63,4.68,4,-_03-05-2024 09:00,98,126.6,132.0,-1.03,4.27,2,+_30-04-2024 09:00,96,126.1,132.0,-0.63,4.68,4,+_02-05-2024 09:00,97,126.7,132.0,-1.1,4.18,3,+_30-04-2024 09:00,96,126.1,132.0,-0.63,4.68,4,+_02-05-2024 09:00,97,126.7,132.0,-1.1,4.18,3,+_07-05-2024 09:00,100,125.3,130.7,0.0,4.31,0,+_02-05-2024 09:00,97,126.7,132.0,-1.1,4.18,3,1,8,100_89_55_34 < BIST:BRISA:125.3 < 21_13_8_5,111.91_113.72_120.23_124.04 < BIST:BRISA:125.3 < 125.35_125.76_126.13_126.45,
07-05-2024,BOSSA,14.44,14.73,14.0,14.1,2038973.0,13.67,13.26,12.74,12.2,13.81,13.14,13.44,12.87,9.99,0.84,0.3,0.54,53.56,35.5,3.59,71.99,64.56,+,13.3,12.33,10.93,10.84,11.16,14.28,14.55,13.82,15.01,13.55,8967050.67,4.44,4.69,0,-0.56,-80.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,,,,+_05-04-2024 09:00:00,+_09-04-2024 09:00:00,,,,,,+,,,-,,,,,13.81,13.98,14.3,13.67,13.91,14.39,13.26,13.56,14.38,13.14,13.44,14.42,12.74,13.04,14.35,12.57,12.87,14.26,12.2,12.44,13.86,11.74,11.8,13.18,11.34,11.46,12.11,10.96,11.18,11.5,10.87,11.06,,,,,,,-,,,,,,,72.0,0,False,False,+_05-04-2024 09:00,83,10.48,15.08,34.54,43.89,17,+_05-04-2024 09:00,83,10.48,15.08,34.54,43.89,17,-_07-05-2024 09:00,100,14.1,14.73,0.0,4.47,0,+_09-04-2024 09:00,85,11.02,15.08,27.95,36.84,15,+_08-04-2024 09:00,84,10.71,15.08,31.65,40.8,16,+_04-04-2024 09:00,82,10.65,15.08,32.39,41.6,18,+_09-04-2024 09:00,85,11.02,15.08,27.95,36.84,15,+_09-04-2024 09:00,85,11.02,15.08,27.95,36.84,15,+_25-04-2024 09:00,93,12.08,15.08,16.72,24.83,7,1,1,100_89_55_34_21_13_8_5 < BIST:BOSSA:14.1,10.87_10.96_11.34_11.74_12.2_12.74_13.26_13.67 < BIST:BOSSA:14.1,
07-05-2024,BOBET,38.7,39.08,38.22,38.24,2726934.0,38.33,38.02,37.5,36.93,38.4,37.91,38.32,37.7,32.56,0.88,0.28,0.61,27.02,30.98,14.79,57.88,56.25,+,37.45,36.19,35.88,37.17,35.46,38.51,38.81,37.95,39.37,37.65,4772997.0,1.93,1.82,0,-1.39,-56.29,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,-,,,,,,,+_08-04-2024 09:00:00,+_09-04-2024 09:00:00,,,-,,,+,,,-,,,,,38.4,38.53,38.46,38.33,38.5,38.49,38.02,38.42,38.74,37.91,38.32,38.89,37.5,37.9,39.21,37.32,37.7,39.27,36.93,37.23,39.06,36.47,36.4,38.37,36.03,36.09,36.81,35.35,36.23,35.52,35.14,36.05,,,,,,,,,,-,,,,57.89,0,False,False,+_08-04-2024 09:00,84,36.240002,39.900002,5.52,10.1,16,+_22-04-2024 09:00,91,36.380001,39.900002,5.11,9.68,9,-_30-04-2024 09:00,96,37.740002,39.419998,1.32,4.45,4,+_09-04-2024 09:00,85,36.919998,39.900002,3.58,8.07,15,+_08-04-2024 09:00,84,36.240002,39.900002,5.52,10.1,16,-_07-05-2024 09:00,100,38.24,39.08,0.0,2.2,0,+_09-04-2024 09:00,85,36.919998,39.900002,3.58,8.07,15,+_08-04-2024 09:00,84,36.240002,39.900002,5.52,10.1,16,-_06-05-2024 09:00,99,38.779999,39.419998,-1.39,1.65,1,1,3,100_89_55_34_21_13_8 < BIST:BOBET:38.24 < 5,35.14_35.35_36.03_36.47_36.93_37.5_38.02 < BIST:BOBET:38.24 < 38.33,
07-05-2024,BMSCH,25.6,25.62,24.54,24.9,365258.0,24.78,24.66,24.52,24.35,24.83,24.63,24.62,24.62,20.43,0.28,0.06,0.23,22.88,25.44,13.52,53.85,53.23,+,25.01,23.98,25.21,24.13,23.68,25.02,25.5,24.42,26.1,23.94,725998.67,-0.5,-0.83,0,-2.81,-70.71,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,2,0,0,0,,,,,,,,+_06-05-2024 09:00:00,+_15-04-2024 09:00:00,,,,-,,+,,-,-,,,,,24.83,24.92,25.45,24.78,24.8,25.57,24.66,24.64,25.12,24.63,24.62,24.92,24.52,24.61,24.62,24.47,24.62,24.54,24.35,24.51,24.63,24.11,24.15,25.01,23.6,24.18,24.17,22.68,23.75,24.54,22.41,23.44,,,,,,,,,,,,,,53.86,0,False,False,+_06-05-2024 09:00,99,25.620001,25.74,-2.81,0.47,1,+_06-05-2024 09:00,99,25.620001,25.74,-2.81,0.47,1,+_03-05-2024 09:00,98,24.32,25.74,2.38,5.84,2,+_15-04-2024 09:00,86,26.379999,26.799999,-5.61,1.59,14,+_06-05-2024 09:00,99,25.620001,25.74,-2.81,0.47,1,+_06-05-2024 09:00,99,25.620001,25.74,-2.81,0.47,1,+_15-04-2024 09:00,86,26.379999,26.799999,-5.61,1.59,14,-_30-04-2024 09:00,96,23.719999,25.74,4.97,8.52,4,+_06-05-2024 09:00,99,25.620001,25.74,-2.81,0.47,1,1,3,100_89_55_34_21_13_8_5 < BIST:BMSCH:24.9,22.41_22.68_23.6_24.11_24.35_24.52_24.66_24.78 < BIST:BMSCH:24.9,
07-05-2024,BIOEN,19.41,19.57,19.13,19.16,1841635.0,19.27,19.14,18.93,18.75,19.3,19.1,19.26,19.02,18.6,0.25,0.17,0.09,29.99,25.34,11.22,54.4,53.76,+,19.28,18.52,19.44,20.92,18.17,19.29,19.44,19.0,19.73,18.85,6155339.0,1.82,2.28,2,-1.08,-78.4,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,-,,,,,,,+_08-04-2024 09:00:00,+_24-04-2024 09:00:00,,,,-,,+,,,-,-,,,,19.3,19.42,19.28,19.27,19.37,19.34,19.14,19.28,19.59,19.1,19.26,19.64,18.93,19.1,19.62,18.87,19.02,19.63,18.75,18.8,19.6,18.73,18.47,19.26,18.84,18.6,18.26,19.01,19.0,17.77,19.05,19.01,,,,,,,-,,,-,,,+,54.41,0,False,False,+_08-04-2024 09:00,84,18.389999,20.280001,4.19,10.28,16,+_24-04-2024 09:00,92,19.200001,20.280001,-0.21,5.62,8,-_07-05-2024 09:00,100,19.16,19.57,0.0,2.14,0,+_24-04-2024 09:00,92,19.200001,20.280001,-0.21,5.62,8,+_09-04-2024 09:00,85,18.450001,20.280001,3.85,9.92,15,-_07-05-2024 09:00,100,19.16,19.57,0.0,2.14,0,+_24-04-2024 09:00,92,19.200001,20.280001,-0.21,5.62,8,+_09-04-2024 09:00,85,18.450001,20.280001,3.85,9.92,15,+_07-05-2024 09:00,100,19.16,19.57,0.0,2.14,0,1,4,34_21_55_13_89_100_8 < BIST:BIOEN:19.16 < 5,18.73_18.75_18.84_18.93_19.01_19.05_19.14 < BIST:BIOEN:19.16 < 19.27,
07-05-2024,BIGCH,32.76,33.54,32.56,33.04,234985.0,33.37,33.68,33.75,33.39,33.24,33.74,33.56,34.24,30.53,0.64,-0.37,1.01,25.78,24.12,17.34,49.81,58.15,-,34.82,31.13,31.45,30.74,28.0,33.05,33.53,32.55,34.03,32.07,1204240.0,-1.5,-1.3,0,0.85,-88.72,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,-,,-_30-04-2024 09:00:00,-_07-05-2024 09:00:00,,,,,,+,,,,,,,,33.24,33.06,32.86,33.37,33.12,32.78,33.68,33.44,32.67,33.74,33.56,32.58,33.75,34.04,32.53,33.69,34.24,32.6,33.41,34.35,33.65,32.92,33.06,36.26,,,,,,,,,,,,,,,,-,,,,,,49.51,0,False,False,-_30-04-2024 09:00,45,33.700001,35.32,-1.96,4.81,4,-_25-04-2024 09:00,42,35.0,36.0,-5.6,2.86,7,+_03-05-2024 09:00,47,33.599998,35.32,-1.67,5.12,2,-_07-05-2024 09:00,49,33.04,33.54,0.0,1.51,0,-_02-05-2024 09:00,46,33.0,35.32,0.12,7.03,3,-_18-04-2024 09:00,38,34.799999,37.52,-5.06,7.82,11,+_08-04-2024 09:00,33,34.0,37.540001,-2.82,10.41,16,-_30-04-2024 09:00,45,33.700001,35.32,-1.96,4.81,4,-_17-04-2024 09:00,37,36.400002,37.52,-9.23,3.08,12,1,1,34 < BIST:BIGCH:33.04 < 5_21_8_13,32.92 < BIST:BIGCH:33.04 < 33.37_33.41_33.68_33.75,
